x1,x2,y
0.702019360350262,-0.34229870517206873,1.0
0.2412249887933755,-0.5422206975412425,1.0
-0.7519831058088953,-0.7741247040356032,0.0
-0.5584906191896919,-0.9066526875913303,0.0
-0.35033759412483745,-0.08909574114094476,0.0
-0.5718089221311371,0.6418716094108234,1.0
-0.6561382457414275,0.2723934701637003,1.0
-0.47792033345558416,-0.22062311043992078,0.0
0.7608173196421517,-0.8189124671084316,1.0
-0.7800470412841445,0.8762452719218405,1.0
-0.7889647786623701,0.904827265018973,1.0
0.9374060402149316,0.2758342643189877,0.0
0.7405629835219703,-0.0893602193580545,1.0
0.873284717737963,0.4475339812336627,0.0
0.6920003575916276,0.8634116319991478,0.0
0.24357550571678543,0.7937491498400693,0.0
-0.03750988360213792,-0.9006959623052824,0.0
0.21471442932035778,-0.24564639808079525,1.0
-0.12489424944661609,0.6697498617444331,1.0
0.556333479340257,-0.7517098237552187,1.0
0.37479999845080814,0.8310875066400536,0.0
0.6232109451347538,0.16603074649161487,0.0
-0.9956942427120254,0.6490242690142114,1.0
-0.23210581190246948,-0.3003951395702835,0.0
-0.7660119421094054,-0.4220242870431534,0.0
0.2029873146115262,0.46377727555083137,0.0
0.3130058252991088,0.5406874032310651,0.0
-0.8966728152865349,-0.3780403626524964,0.0
-0.13425291209706192,-0.7159962229043295,0.0
0.8123955567036725,-0.21040598170890834,1.0
-0.34389048167521286,-0.03179995191675555,0.0
-0.8283178466323653,0.921374957498315,1.0
0.5066186080590294,0.04151440782418492,0.0
0.42148826697689223,-0.9193987412009912,1.0
0.7597795703881705,-0.8564956758964553,1.0
-0.11812441668707918,0.6515016512860248,1.0
0.6216814022838846,-0.3720952542668965,1.0
0.9589589442158606,0.28001368711040375,0.0
-0.7933708303362388,0.23608363999727722,1.0
0.25084246740498384,0.15871024519596943,0.0
-0.4438608277858782,-0.6190890024581941,0.0
-0.8734683717513048,0.9328026782225449,1.0
0.9054558520000882,-0.9814294964948818,1.0
0.5937759500020459,0.2607412142993146,0.0
0.6325572489105238,0.8185884517592923,0.0
-0.5115689365408331,0.6576343525873718,1.0
-0.7112005202121165,-0.512869109514563,0.0
-0.6403190433018064,0.9528348975862473,1.0
0.34512196401210016,-0.5988578944346321,1.0
-0.40207095928358627,0.35814759831450105,1.0
0.8555603944647925,-0.15413034784155677,1.0
-0.09528831643997715,-0.057998395299279304,0.0
0.8902248611208694,0.04065106717366529,0.0
-0.21462157027054496,-0.13158014179098765,0.0
0.13023574055389142,0.4339462954848978,0.0
-0.789062247346366,0.4232036353056887,1.0
-0.16927159607913955,0.17056397776263488,1.0
-0.21316174994363535,0.38604454375474817,1.0
-0.8737221155183259,0.4965897778244086,1.0
0.6712590202767654,-0.04870411938130714,1.0
0.9928090469583244,0.5055849280240101,0.0
-0.06663631551404325,0.044264454319109525,1.0
-0.5848640085381882,-0.6735560417699826,0.0
-0.739149958696397,0.9917444049981279,1.0
0.31323264661161665,0.9792979778580726,0.0
-0.04252905050325051,-0.06403860051636201,0.0
0.6420186680746987,0.217216132568971,0.0
-0.9668880805518589,0.49896083752713705,1.0
0.245378223985528,0.5063947230448167,0.0
-0.8603486311615156,0.3882114811713746,1.0
0.7000053942935693,-0.9692860471208622,1.0
0.8247317345782974,-0.4659335988607096,1.0
0.11854579492156536,0.1989513028768921,0.0
-0.45476618099601307,0.4942353839238447,1.0
0.41236368992284866,0.5420666037924282,0.0
-0.0037220110396072315,0.9356614448823912,0.0
-0.1372508128340304,0.8465760173332402,1.0
-0.02003051948310608,-0.7460487948870473,0.0
-0.9758758261332361,0.5101480503936922,1.0
-0.3872219592368331,-0.27937608320824237,0.0
-0.7804724175436879,0.9668345229361506,1.0
-0.4238035583555426,-0.2924460807312268,0.0
-0.20873236221834812,0.2899063931481993,1.0
-0.885245252176146,0.660901233302243,1.0
-0.06596560201708468,0.35239925848345055,1.0
0.22124585970725108,0.007702889492143372,0.0
0.8104340886891868,-0.27629907469568904,1.0
0.2635267830128418,-0.2151270889588277,1.0
0.6464240934281653,0.43153342437182496,0.0
0.9109296141818994,-0.5159050185502077,1.0
-0.9052265119888208,-0.9229261206795036,0.0
-0.7402314669849184,-0.21763066714779966,0.0
0.20100244680125257,-0.7422678617367449,1.0
0.5417613935283925,0.9815812163664759,0.0
0.15904204614749462,-0.9355380518431575,1.0
0.6622318387896085,-1.0028678345945972,1.0
0.4026815624311224,-0.704226268075768,1.0
-0.7574079926107204,0.09252149491159156,1.0
0.2984779484957045,-0.251367361327304,1.0
0.412854771401576,-0.3029472410110341,1.0
-0.33871916578518,-0.96174304585063,0.0
0.9610938335826451,0.09303091295731059,0.0
0.6185246021235489,-0.44864577721602394,1.0
0.08720423348585449,-0.5233500826981836,1.0
0.5748504037303015,0.24649913350436115,0.0
-0.6557610419724351,-0.734982309826024,0.0
-0.5480508195699929,-0.6409129743337507,0.0
-0.5594414697034773,-0.6964006065476394,0.0
0.9599216508098998,-0.3006514684535284,1.0
0.4563563762564029,0.920582632679982,0.0
0.7378811117434896,-0.5125593779875006,1.0
-0.5460859344019231,0.900308606590053,1.0
0.457781848855495,0.15919037995608987,0.0
0.4934802707511132,0.5848749232620769,0.0
-0.8705519762987819,0.12807962951974194,1.0
-0.5183549410582173,0.13749681764177413,1.0
0.5550337792413578,0.09630847391600539,0.0
-0.15962813497087436,0.0711363013657973,1.0
0.2174641828885675,0.7841166624310687,0.0
0.9446000786318425,-0.07660363718100993,1.0
0.09649494170697959,0.5499819339509155,0.0
0.380722188020268,-0.8648163691300261,1.0
0.7704894647219218,-0.7702228924709287,1.0
0.8687427171403506,0.8038248899377196,0.0
0.5256248648272699,-0.7844387185531894,1.0
-0.9299008685040406,0.11748186276287864,1.0
-0.9108189402864402,0.3781134892268925,1.0
0.019080489471628548,0.4540939760211551,0.0
-0.4112639707593444,-0.4596491646865326,0.0
0.5478485095863244,0.4344780525830261,0.0
-0.1688798748089193,-0.09939290437266157,0.0
-0.15066156474450887,-0.02563765982598043,0.0
-0.3254424593575902,0.8988947203290794,1.0
-0.04994666333559361,-0.2181413715310323,0.0
-0.8073745002483077,0.22451694907995812,1.0
0.1737871254894261,-0.5230945172108528,1.0
0.6306876045621876,0.7454730139686305,0.0
-0.4438082682029827,0.5137678507076324,1.0
0.08096018736232358,0.9033716469523829,0.0
-0.801931398808635,0.5301678294023504,1.0
0.3651768981647914,0.7407933117354899,0.0
-0.1358852609633434,0.1502650573285651,1.0
0.813936362556192,-0.02033024383165305,1.0
-0.8308991433019346,0.17246324025712756,1.0
-0.5827368161342843,0.3805768086078698,1.0
-0.2331237264178454,0.4874376093115922,1.0
-0.12085366083926541,-0.9414474449623755,0.0
-0.6438292343548213,0.5419045221586114,1.0
-0.31348256593065926,0.3912774171171962,1.0
0.4438708270398406,-0.27269090739201496,1.0
-0.4435173557235774,0.6899338306190337,1.0
-0.18284739785934345,0.9861623656681273,1.0
-0.3662885840636514,-0.30912279470264625,0.0
0.7363111135843392,-0.6721991256923574,1.0
-0.22597927162227904,-0.8391260928843756,0.0
-0.03153326082156638,0.6065366576865725,1.0
-0.21521959823711878,0.9773525805445669,1.0
0.6517245624683852,0.5411891665939599,0.0
0.5074253282301178,-0.9281893044595462,1.0
0.12138947117519616,-0.8133276472944297,1.0
0.5809315571991118,-0.0328736141278938,1.0
-0.7235036566329531,-0.7118555104752282,0.0
0.02380229553735802,-0.8533730000784525,1.0
0.23136593852169374,-0.36010875020115307,1.0
0.7033892521301615,-0.22940035940974646,1.0
0.6356447879850211,0.47858616622448125,0.0
0.6008293889330851,0.026998654571094516,0.0
-0.9356197200524263,-0.6486410530671873,0.0
-0.7276116187046833,0.23803733071949984,1.0
0.3364230454709569,0.8483354021338367,0.0
-1.002867505571633,0.937863052005731,1.0
0.7936173099921024,0.5122947001235199,0.0
-0.4549812376939073,-0.9945265807208838,0.0
0.432499194657473,0.7155819617773518,0.0
0.003975913187375779,0.5382242539021931,0.0
0.7738653732318115,0.20335073013305172,0.0
-0.3575537466306775,-0.21590368578863672,0.0
0.16801969246879933,0.558938940952235,0.0
0.9472936988682195,-0.6587754607947942,1.0
0.036356035666678554,0.27542091268854074,0.0
-0.7742657070171484,0.1589635799542357,1.0
0.11239222652221326,-0.5534798578307136,1.0
-0.3906550045791073,-0.5112477349256046,0.0
-0.25931922172009636,0.2526201550992373,1.0
-0.9498513844493659,-0.5775209062711002,0.0
0.1012554569203814,-0.4424578235297918,1.0
-0.6637380632796741,-0.7539370339025298,0.0
-0.14312411236999667,-0.6765381462703424,0.0
-0.7134987051018031,0.6126969000849849,1.0
-0.2431883880815282,0.7794559336474709,1.0
0.6196512907676721,-0.11153574421705548,1.0
0.47545374892104575,-0.7425038605205607,1.0
0.5358846001799455,0.2846819582784581,0.0
0.6117848714427627,-0.422608243440991,1.0
-0.9058200407825054,-0.3860022178973035,0.0
0.9517161028771002,0.7061620186633468,0.0
0.11482749783805701,0.5135294351977047,0.0
-0.7159098591577533,0.3235186084189041,1.0
-0.1061475886536678,0.813790075356837,1.0
-0.7933355560909869,-0.07952227965840208,0.0
-0.6190491048030009,0.826134729175722,1.0
-0.48283948839261615,-0.14569411715017244,0.0
0.6864290466775687,0.19242300076565777,0.0
0.5751728561464411,-0.4800711558303403,1.0
0.6565343668962762,-0.9279587852208997,1.0
0.5029600565361196,0.5558515027471804,0.0
0.3449740183434733,-0.23589944725834733,1.0
0.6258849258042682,0.9262043175764723,0.0
0.8954433730518807,-0.008404189792481809,1.0
0.271629707669117,-0.21091868169253902,1.0
0.1572932287085833,0.02377499329998889,0.0
-0.11931333646091291,0.6605631389175886,1.0
0.9885600516102753,0.8916253579535436,0.0
0.6226070213117976,-0.6482727577778595,1.0
0.16329118163142597,0.730943614296822,0.0
-0.5934352377651824,0.05967221777997578,1.0
-0.4952833704255841,0.8937539839371045,1.0
-0.37581925050192844,-0.02350920612574048,0.0
-0.7390287354614242,0.7539161921650288,1.0
-0.42170459271214344,0.1962137172242735,1.0
0.6102936934826904,-0.7644739407938608,1.0
0.5729829136111566,0.03854643869964636,0.0
-0.8542561607856438,-0.7088385467391389,0.0
0.5823874871506955,-1.0039565503152528,1.0
-0.1861066990644924,-0.5176245504497063,0.0
0.4242618482324372,-0.6871829469880149,1.0
0.0006890928315907985,-0.06613826549720425,1.0
-0.159041271213342,-0.9709357991106897,0.0
-0.5611970438319238,0.4567832878459446,1.0
0.36131908595996043,-0.8827146633663838,1.0
0.7001165885777816,-0.578219680698064,1.0
-0.45803316090826174,-0.5811380735834297,0.0
-0.9499460196492986,0.2978214866220361,1.0
-0.5464898068921509,0.598055547456745,1.0
-0.7217952522125437,0.40281812055030164,1.0
0.48201815319399577,0.8954411985159729,0.0
-0.03958849948879184,-0.7283109365231306,0.0
-0.21787437056954695,-0.5907366769822864,0.0
0.22673173328936436,-0.5311061450969583,1.0
0.6130498411448706,-0.1571763023904893,1.0
0.7266550215146741,-0.48283917108487917,1.0
-0.90620549032421,-0.8739378444881394,0.0
-0.3484954503756763,-0.17031491577240754,0.0
-0.30664501367434194,-0.6111424635292586,0.0
0.8673665188438331,0.19343536476359557,0.0
0.4184549396979236,0.05085020456353151,0.0
-0.06300407489163784,0.5771280188841557,1.0
-0.04475466500985692,0.5687254902778263,1.0
0.44772330449910647,0.20208634168651796,0.0
-0.38342010326551845,0.09444753530617778,1.0
0.1758613289170694,0.9249863883054468,0.0
-0.8976157979191071,-0.8822973814631832,0.0
0.7222416603499096,-0.39280992983045593,1.0
0.8690933269567691,0.9339032773738214,0.0
-0.13418153942702093,-0.6224675622495817,0.0
0.47659434597293515,0.2251240486655024,0.0
-0.4028181362166505,-0.520186775051448,0.0
0.5328111182849786,0.5042978040833259,0.0
0.4046738229281257,0.16244725283235284,0.0
-0.7068940386791025,0.4401677355908149,1.0
0.5995681638556762,-0.08230279442607258,1.0
0.04538647134392049,-0.4554396664667577,1.0
-0.25683262699285203,-0.005245845530645887,0.0
0.981340693244751,0.4869583519639993,0.0
0.5520648558932273,-0.6711348917731541,1.0
-0.12447216493062219,-0.21536469012683268,0.0
-0.4088915187389375,0.11625751470483503,1.0
0.5430816322526244,-0.26959561472606586,1.0
0.4644128696501888,-0.24842332293527725,1.0
0.04963207524480784,0.5280859872387138,0.0
-0.07449734232532879,0.3572012587962039,1.0
0.3765009600978897,0.09042172064050602,0.0
-0.09362197393108063,0.8665942472411019,1.0
0.2206231957524567,0.8836731156281266,0.0
0.9342267044489578,0.7347118614877741,0.0
-0.03521239083062677,0.5297534701747448,1.0
-0.15107674533796356,0.43375257670843737,1.0
0.6716490636566088,-0.8350652834251209,1.0
0.35125955103055007,0.5582412141393835,0.0
0.6312876090587549,0.19280760831869204,0.0
-0.02588059072590765,-0.18814439530167193,0.0
-0.7238919416054583,-0.042068553151946686,0.0
-0.2893965130169469,0.18958469779339393,1.0
0.9548881099842477,0.18175865270423297,0.0
-0.32197870026248876,-0.3712217517582779,0.0
0.5692454848520652,-0.7001765978194439,1.0
0.9618653102817671,-0.6393740879448524,1.0
-0.13153683187760734,-0.39413410230300094,0.0
0.8297068162538859,0.196218497758335,0.0
0.7726486192535553,0.5216304254550521,0.0
-0.6721684540465687,0.41498481928796793,1.0
-0.394980158061369,0.6186468970258965,1.0
-0.20852111370116577,-0.3687907823326728,0.0
0.045198622283527,-0.597188665248914,1.0
-0.004887615701224091,-0.8514032791858495,1.0
-1.0006001474110133,0.04498065333420098,1.0
-0.47616542249653926,-0.7117921572531571,0.0
-0.8092309791455938,0.4859746321589784,1.0
-0.4994285666630063,0.9402918573709496,1.0
0.9152832062761891,-0.13759555191754091,1.0
-0.1079137488142281,0.0973887817147725,1.0
-0.5860726381241461,-0.17400895116385984,0.0
-0.34817643291130285,-0.5064445075799171,0.0
0.8148643711173396,0.07486724485341978,0.0
-0.5487058543157566,0.2893627381597581,1.0
0.009856409386800546,0.8675792412467529,0.0
-0.866930006984177,0.9056872623822163,1.0
0.4548786384415249,0.04897740927986205,0.0
0.7596811480470094,0.7889669787481302,0.0
-0.040511208749918426,0.8704639988839038,1.0
-0.5123799174525707,-0.5853969365675997,0.0
0.24697149922565842,0.6901897759713576,0.0
0.6813853609117044,0.1385342693794298,0.0
0.09413284387500442,0.8949846177216909,0.0
-0.7567373006792903,0.21928621005813675,1.0
0.7846162976124187,0.7002604417822376,0.0
-0.13848237903023541,0.3313215515186789,1.0
-0.015730450688004494,0.7250491643410963,1.0
0.6817161807545875,0.15303632507648235,0.0
-0.11139355466699641,0.5569841541090521,1.0
-0.5934753337977632,-0.3241576742665906,0.0
0.9556248468077335,-0.2129124255059478,1.0
0.3968692526794442,0.2443013866606496,0.0
0.7640200853837711,-0.6492672050830508,1.0
-0.7780868840083921,0.22753090515888008,1.0
-0.2898467048079596,0.8128880700976053,1.0
0.17431315346973242,-0.5785851866118583,1.0
0.5928227488852447,0.6500713358492332,0.0
-0.5522043581209068,0.6836302904958607,1.0
-0.006680146396193409,-0.05490606897846084,0.0
-0.7302379125936955,0.14772810451980978,1.0
-0.4982195814954986,-0.5369518668074336,0.0
-0.6497289226281555,0.3576555098884917,1.0
-0.02730549739908561,-0.9319063510382075,0.0
0.41411822782367813,0.9062932445658527,0.0
0.6744095698240966,-0.709340038485774,1.0
-0.19309280803613582,0.49264732559799107,1.0
0.5602486593236478,-0.30107824029008845,1.0
0.8803559642874752,-0.2046678620760023,1.0
-0.6142950438911792,-0.9414839409203246,0.0
-0.708367830280846,-0.7552986167181324,0.0
0.4231306000258641,-0.41481570059168815,1.0
-0.26335207284974205,0.016114066706641283,1.0
0.059047737158427704,-0.22600628520398858,1.0
-0.31002821283855786,-0.4460979075792493,0.0
-0.18807076224442199,-0.6558302565135403,0.0
-0.5821314108842646,-0.9928437646152408,0.0
-0.8626146854277195,-0.6677193145696425,0.0
-0.809811451766399,-0.9508078455819924,0.0
0.367297988064903,-0.932030986948102,1.0
-0.7912730732543918,-0.017553216498884305,0.0
-1.0010499417140895,-0.15178627121587662,0.0
-0.10783853127000986,0.49865425542575603,1.0
0.5047594798848207,0.39418919561107413,0.0
0.46376746104579536,-0.18392962210044161,1.0
0.7670183952775229,-0.02379880046702465,1.0
0.47472783226503745,-0.6694690331613162,1.0
-0.2655937113698539,-0.7890487338221812,0.0
-0.3380654481377856,-0.36741739601272916,0.0
-0.07954507805858291,0.030559108052077733,1.0
0.8825409732049438,-0.5891640373863518,1.0
-0.7783780886315346,0.7147770130951272,1.0
0.7850452082616812,0.6170540606829735,0.0
0.8263191257658251,-0.5846943982134338,1.0
-0.3831542290399994,-0.9729763665460767,0.0
0.8311595694775922,-0.2549248724807922,1.0
0.14531237020112986,0.49934688779431924,0.0
-0.2795444016814852,-0.6089090298630979,0.0
-0.4346549841938452,0.3558338947569153,1.0
0.9038830070482287,0.5310303906939118,0.0
-0.7306858318459413,0.6914416305697286,1.0
-0.13650974512120562,-0.7631319435033312,0.0
0.2902006437157918,0.01605111114612101,0.0
-0.2889285616105166,-0.6873081540790607,0.0
0.3762440670412668,0.08136459374589755,0.0
-0.9855322831408369,0.7558284990674129,1.0
-0.6760019165067923,0.8008002662663396,1.0
0.2571862842127799,-0.11887409335033539,1.0
-0.14639842442740347,-0.05989593295367701,0.0
-0.27450923493372126,-0.5136620135002026,0.0
-0.28026621281829645,-0.03104473639498062,0.0
-0.7622791126884534,-0.11352501960302308,0.0
-0.3306501360103933,-0.07383671380319479,0.0
-0.9521388090935903,0.9296694585210461,1.0
0.39786123620201463,-0.4965243031771944,1.0
-0.047987546657952684,0.09853000267935452,1.0
-0.4862737352456441,-0.6575471437096256,0.0
-0.5341105359264919,0.13462350091559538,1.0
0.37637135108867725,-0.29529423541705135,1.0
0.4448829542274484,0.26452526377475816,0.0
-0.14920489980010498,0.3432685621013918,1.0
-0.8606590737631619,0.11827431861849269,1.0
-0.32958472511502057,-0.3197518873525189,0.0
0.04373426248474388,-0.14569640283851215,1.0
0.44401978544206533,-0.5300472361195665,1.0
0.015031133657486873,-0.6442295389265953,1.0
-0.4164115741785983,-0.34808563581845053,0.0
0.1306674202090008,-0.4864491778441067,1.0
0.15920168765601517,0.5600085884694395,0.0
-0.16602458270338816,0.23738567764826235,1.0
-0.671183954119323,0.681106463663099,1.0
-0.36382385675444917,-0.2770817881948764,0.0
-0.8918724042298691,0.9342020706038057,1.0
0.41317315706198077,-0.7142868931134669,1.0
0.37029035171192315,0.05572716779472531,0.0
0.6999943897532621,-0.040954551001665784,1.0
-0.16313547803021677,0.8348377787764731,1.0
0.9609645170128946,0.1398875521909344,0.0
0.5370994579084598,0.7933169999000576,0.0
-0.025115815859902968,0.20761934557067852,1.0
0.25343630890001334,0.1943246120537705,0.0
-0.7633907092326941,-0.9761592318106984,0.0
-0.1050772182620372,-0.4777312285233648,0.0
-0.6130843566148343,-0.49063249500100126,0.0
-0.7891896080558778,-0.28959195501467305,0.0
0.20827806485909717,-0.24763329921688948,1.0
-0.44794943069463833,-0.4407522774396413,0.0
-0.16661976813186086,0.2526693999595129,1.0
0.43511441619164093,0.8023867134921674,0.0
-0.8345126109862224,-0.8729828763596281,0.0
-0.4468078955830457,0.017601414634399015,1.0
0.9945392249428846,0.6019981840676494,0.0
-0.5824997342182578,-0.959638236216297,0.0
-0.989544224114902,-0.7330027148427869,0.0
-0.1938343206182711,-0.21330817467158858,0.0
-0.09839757677773164,0.8208492587072966,1.0
0.013475600378864527,-0.3239451272963474,1.0
-0.26877855582789856,-0.907418850899282,0.0
0.4621752189274355,-0.6880340380217407,1.0
-0.20775581507272078,0.7008111619483364,1.0
0.9375007073669954,-0.6756011830288529,1.0
-0.40945345228023444,0.16115640429987033,1.0
0.9399242924791817,0.2628680192710433,0.0
-0.6247479650737309,-0.36155864589331,0.0
-0.5968575892687633,0.4272057542589245,1.0
-0.5237642445525024,-0.9916508556437311,0.0
0.35872207932878886,0.0025619484772676504,0.0
-0.5926783702249245,0.9748587704308773,1.0
-0.7906362856703457,-0.2306708727990956,0.0
0.2962587377923438,0.5614688482912715,0.0
0.8040200364569772,0.8397655933808013,0.0
0.7120376933595494,-0.34547085707031333,1.0
-0.7092123212695878,0.72432030982855,1.0
0.8510119028549663,0.5624191654219532,0.0
-0.8060334761581862,-0.13678049021273408,0.0
-0.9416620686788899,-0.9297500041438111,0.0
-0.8205635758333913,-0.4479156406547087,0.0
0.1563499647938309,0.1936378318310028,0.0
0.43655268053138707,0.5888121167718356,0.0
-0.41228943620629144,-0.15353236524155878,0.0
0.8998597281416922,0.5288974072473456,0.0
0.866891811007324,-0.5309725893223536,1.0
0.9067136807003184,-0.04410155256206538,1.0
-0.28835432814437545,0.49182240173404934,1.0
-0.853922833097154,-0.05371932891161313,0.0
-0.07618323248175529,0.3144645364264773,1.0
-0.33814441500421344,-0.7891218196368093,0.0
0.9486849654509768,0.1506778382452798,0.0
-0.5777027039422713,-0.6492977165542393,0.0
-0.5564168884388985,-0.23361803722407548,0.0
0.6107560947182618,0.764077573040121,0.0
0.939847553257938,-0.1435724559926812,1.0
0.6002435675716804,0.8658364888561363,0.0
0.3299032807164157,-0.46859288412329403,1.0
-0.6346541144942099,-0.058287662337063395,0.0
0.903489581444805,-0.8555945308623416,1.0
-0.02434779116629371,0.1762464807166435,1.0
0.25888934770101724,0.27057137457790814,0.0
0.648420152395317,-0.08150360152818625,1.0
-0.7664314227208673,0.20205806985050523,1.0
0.008902828232428606,0.8713390760610851,0.0
0.8771121945032481,0.12688151962461136,0.0
0.7895627534415872,0.5669345740090397,0.0
-0.1793507694542129,0.9797239518818384,1.0
-0.44846788137771676,-0.8451230587675822,0.0
0.07790598315429342,0.7539525053475491,0.0
0.7695885940249938,0.059114109077969434,0.0
0.367737292979629,0.15746159812010663,0.0
0.5514841853796819,0.456839208136836,0.0
0.022770444562668635,-0.657258943716142,1.0
-0.3491068581509693,0.4226632084250297,1.0
0.283118545299303,0.1497002494649171,0.0
-0.1329679697604107,-0.6686503468447862,0.0
-0.18984440265268487,-0.9650995285610628,0.0
0.8204058598597477,-0.13217387957525983,1.0
-0.3518554541979937,0.734493257032568,1.0
-0.8304448380000864,0.9370722185503151,1.0
-0.11031638541679789,0.8076077494088452,1.0
-0.42201366128691586,0.5813891061644005,1.0
-0.1580590785121243,-0.7433918949387357,0.0
0.49405145995135413,-0.36080151051941933,1.0
0.22422626109391297,0.8621397988737194,0.0
0.07225338497970712,0.8126226258658735,0.0
-0.06035211223397363,0.5918836342480318,1.0
-0.1931580529680046,0.9294469687829998,1.0
0.17443481837275998,-0.22496449822928488,1.0
-0.6993169032259039,-0.6706097597810659,0.0
-0.3293169256325814,-0.9973109475216735,0.0
0.48085069839425376,-0.5296770061598874,1.0
-0.9116295075507481,-0.12168018448193241,0.0
0.8593949385285811,0.49369314666769837,0.0
0.6496730435567841,-0.32282078613331167,1.0
0.5645965429642597,-0.28240566687252167,1.0
-0.959648607037052,0.6729295738748011,1.0
-0.48483319068408237,-0.3841368440835038,0.0
-0.94771513436991,-0.8817494945691229,0.0
-0.5361380283002215,0.9600096295616858,1.0
0.8317578225997357,-0.7997373727471009,1.0
-0.06117372619015504,0.18902660223553247,1.0
0.42337916871528414,0.6121651016985572,0.0
0.3302285657539743,0.6878984429071955,0.0
0.5296941590629958,-0.2009480819595184,1.0
0.5229236853077015,-0.7504040356925294,1.0
-0.284995375521812,-0.4820523628041824,0.0
-0.35310387240693974,0.946067044115326,1.0
-0.44831427693782744,-0.7708045284728595,0.0
0.7872405704787258,0.18609304416089634,0.0
0.0111047885709179,-0.7391961982403235,1.0
-0.8218504209551587,-0.3502417202096839,0.0
0.19495036260479104,0.24466038587052163,0.0
0.061985881467080395,0.366636568973175,0.0
0.9257652445800186,-0.6918696968027904,1.0
-0.2065282767844212,-0.05775931758163155,0.0
0.6007719580080291,-0.47495315077029177,1.0
0.7713435053991702,0.2516621983939413,0.0
-0.6353878502814398,0.049391268017181744,1.0
0.8116711447307492,-0.9154293301457377,1.0
-0.7764519364961109,0.9783463703229807,1.0
0.33073241187096447,-0.8731666469796677,1.0
-0.35578383205220465,0.017299880478770735,1.0
-0.5021734840831105,-0.013253001154471367,0.0
0.03895382443565443,-0.18731234090364568,1.0
0.6557802685851088,0.2418883947406436,0.0
-0.4107170666752027,-0.6328896002208331,0.0
0.9550769122046971,-0.03162944125001532,1.0
0.6029689538354006,0.08262960543550668,0.0
-0.07732039888706477,0.8183544028825553,1.0
0.9474572907578005,0.42714294467610925,0.0
0.675670229432056,0.4711537336479854,0.0
-0.11511470543754099,-0.6119840902757121,0.0
-0.993239850145349,-0.8834058212721447,0.0
-0.007061705855393896,-0.672622693301177,0.0
0.04064599504372857,-0.3377302150182815,1.0
-0.6186708571513184,-0.4840213969972593,0.0
0.6189734971246836,0.1464089999263507,0.0
0.544951624577307,0.9794393043994158,0.0
0.3885445996239847,-0.6093519329885158,1.0
-0.33760272426520976,-0.5214643818174796,0.0
-0.5611247684487666,-0.8043000085605694,0.0
0.6227266835473804,-0.6588474301512539,1.0
-0.9264530015936954,-0.5821914032500688,0.0
-0.5106168363533268,0.6939392519176242,1.0
-0.23133164552354857,-0.17281329725745231,0.0
-0.472184845239781,0.8061595593823978,1.0
-0.4631027351022554,0.9939573018132313,1.0
-0.1549650401853646,0.19317910488398748,1.0
-0.6308895690825178,0.7993540134558035,1.0
0.4763184371884317,0.13711168806002316,0.0
-0.6082406549106991,-0.3302209308129267,0.0
-0.39148375098358246,0.05621751823089194,1.0
0.516006308857673,0.6817253288339662,0.0
0.8120174781747176,0.7253533270145078,0.0
0.19884201163926818,0.23251332897523325,0.0
0.741298456416581,-0.601267335438046,1.0
-1.0003986342475335,0.7911177189008347,1.0
0.5512567497362142,-0.6714156060005609,1.0
0.2566534904699658,0.1522140391007869,0.0
0.6869498272727748,0.5372830268156821,0.0
0.9454725372037469,-0.790560489076461,1.0
